model_name,num_children,has_parent,is_in_records,license,author
bert-base-chinese,2,False,False,,
flyingbugs/Qwen2.5-7B-Instruct,2,False,False,,
asjoberg/openELM-450M-instruct-raw,2,False,True,other,
fiowhahf/qwen2.5-1.5B-instruction,2,False,False,,
inclusionAI/AReaL-boba-2-14B-Open,2,False,True,apache-2.0,
g-ronimo/phi-2-OpenHermes-2.5,2,False,True,mit,
g-ronimo/phi-2-OpenHermes-2.5-v2,2,False,True,mit,
inclusionAI/AReaL-boba-2-8B-Open,2,False,True,apache-2.0,
artificialguybr/Meta-Llama-3.1-8B-openhermes-2.5,2,False,True,apache-2.0,
hongzoh/Yi-Ko-6B_Open-Platypus,2,False,True,apache-2.0,
hongzoh/Yi-6B_Open-Platypus-v2,2,False,True,apache-2.0,
hon9kon9ize/CantoneseLLMChat-v0.5,2,False,False,,
heegyu/zephyr-7b-beta-KOR-OpenOrca-Platypus-1e-5,2,False,True,,
hdong0/deepseek-Qwen2.5-1.5B-baseline-thin-init,2,False,False,,
hcju/qwen2-math-7b-sft-OpenHermes2.5-checkpoint-4000,2,False,False,,
h2oai/h2o-danube2-1.8b-base,2,False,False,,
gpt2,2,False,False,,
gorilla-llm/gorilla-openfunctions-v0,2,False,True,apache-2.0,
google/paligemma-3b-mix-224,2,False,False,,
google/gemma-3-1b-pt,2,False,False,,
google/flan-t5-small,2,False,False,,
google/flan-t5-base,2,False,False,,
google-t5/t5-small,2,False,False,,
galatolo/cerbero-7b-openchat,2,False,True,apache-2.0,
asjoberg/openELM-270M-instruct-raw,2,False,True,other,
Qwen/Qwen2.5-0.5B,2,False,False,,
aquigpt/open1-7.5B-Instruct,2,False,True,mit,
TMLR-Group-HF/Co-rewarding-I-Qwen3-8B-Base-OpenRS,2,False,True,,
THUDM/chatglm3-6b,2,False,False,,
SumanthRH/OpenRLHF-smol-sft-mixture,2,False,True,,
SolaireOfTheSun/openchat_3.5-EducationAID-Biologie,2,False,True,apache-2.0,
SolaireOfTheSun/openchat_3.5-DHBW-Bio-Deutsch-EducationAID-final,2,False,True,apache-2.0,
SolaireOfTheSun/openchat_3.5-DHBW-Bio-Deutsch-EducationAID,2,False,True,apache-2.0,
Seungyoun/Qwen2.5-7B-Open-R1-Distill,2,False,True,,
RZ412/OpenThinker-32B-Hermes-FC,2,False,False,,
Qwen/Qwen3-4B-Instruct-2507,2,False,False,,
Qwen/Qwen2.5-VL-3B-Instruct,2,False,False,,
Qwen/Qwen2.5-VL-32B-Instruct,2,False,False,,
Qwen/Qwen2.5-Coder-32B-Instruct,2,False,False,,
Qwen/Qwen2.5-32B,2,False,False,,
Qwen/Qwen2.5-14B-Instruct-1M,2,False,False,,
itsliupeng/openllama-7b-base,2,False,True,apache-2.0,
Qwen/Qwen2-0.5B,2,False,False,,
QuixiAI/openchat-3.5-0106-laser,2,False,True,apache-2.0,
OpenScholar/Llama-3.1_OpenScholar-8B,2,False,False,,
THUDM/glm-4-9b-chat-1m,2,False,False,,
TMLR-Group-HF/Co-rewarding-II-Qwen3-8B-Base-OpenRS,2,False,True,mit,
aquigpt/open1-1.5B-Instruct,2,False,True,mit,
TMLR-Group-HF/Entropy-Qwen3-8B-Base-OpenRS,2,False,True,mit,
alicecomfy/miqu-openhermes-full,2,False,True,,
aaditya/OpenBioLLM-Llama3-8B,2,False,False,,
Weyaxi/OpenHermes-2.5-neural-chat-v3-2-Slerp,2,False,True,apache-2.0,
Weyaxi/MetaMath-OpenHermes-2.5-neural-chat-v3-3-Slerp,2,False,True,apache-2.0,
Weyaxi/Einstein-openchat-7B,2,False,True,other,
VMware/open-llama-7b-open-instruct,2,False,True,cc-by-sa-3.0,
VMware/open-llama-0.7T-7B-open-instruct-v1.1,2,False,True,cc,
VIDraft/QwQ-R1984-32B,2,False,False,,
VIDraft/Gemma-3-R1984-12B,2,False,False,,
VAGOsolutions/Llama-3-SauerkrautLM-8b-Instruct,2,False,False,,
Undi95/OpenRP-13B-SuperCOT,2,False,True,cc-by-nc-4.0,
Undi95/OpenDolphinMaid-4x7b,2,False,True,cc-by-nc-4.0,
TokenBender/Navarna_v0_1_OpenHermes_Hindi,2,False,True,apache-2.0,
TaiGary/llama3.2_3b_OpenMathInstruct-2_100k,2,False,False,,
TMLR-Group-HF/Self-Certainty-Qwen3-8B-Base-OpenRS,2,False,True,mit,
TMLR-Group-HF/Majority-Voting-Qwen3-8B-Base-OpenRS,2,False,True,mit,
TMLR-Group-HF/GT-Qwen3-8B-Base-OpenRS,2,False,True,mit,
indischepartij/MiniCPM-3B-OpenHermes-2.5-v2,2,False,True,apache-2.0,
openthaigpt/openthaigpt-1.6-72b-instruct,2,False,True,other,
kyujinpy/Korean-OpenOrca-v3,2,False,True,cc-by-nc-sa-4.0,
unsloth/Qwen3-0.6B,2,False,False,,
unsloth/Phi-3-mini-4k-instruct-bnb-4bit,2,False,False,,
unsloth/Llama-3.2-1B-Instruct,2,False,False,,
trajkovnikola/MKLLM-7B-Instruct,2,False,False,,
titan087/OpenLlama13B-Guanaco,2,False,True,,
tiiuae/Falcon3-10B-Base,2,False,False,,
teknium/OpenHermes-2.5,2,False,False,,
sxLiu/Openthinker-10k-7B,2,False,True,,
sumandas/llama3-openhermes-2.5,2,False,True,llama2,
state-spaces/mamba2-130m,2,False,False,,
stabilityai/stable-diffusion-3.5-large-turbo,2,False,False,,
stabilityai/stable-diffusion-2-1,2,False,False,,
sonthenguyen/OpenHermes-2.5-Mistral-7B-mt-bench-DPO-recovered,2,False,True,apache-2.0,
skymizer/mistral-7B-v0.1-open-orca-q-sparse-v5,2,False,False,,
shleeeee/mistral-ko-OpenOrca-2000,2,False,True,,
shanearora/i-am-a-good-open-base-model,2,False,True,apache-2.0,
segmind/tiny-sd,2,False,False,,
s3nh/gpt2-open-instruct-v1-polish,2,False,True,,
unsloth/Qwen2.5-VL-3B-Instruct,2,False,False,,
unsloth/Qwen3-30B-A3B-Instruct-2507,2,False,False,,
ltgbao/openhands-lm-32b-r256-v0.1-4bit-Pentest-CoT,2,False,True,,
unsloth/gemma-3-1b-it,2,False,False,,
OpenGVLab/InternVL-14B-224px,2,False,True,mit,
youssefbelghmi/MNLP_M3_mcqa_model_PreFineTuned,2,False,False,,
ybelkada/falcon-7b-sharded-bf16,2,False,False,,
yanolja/EEVE-Korean-Instruct-10.8B-v1.0,2,False,False,,
vicgalle/OpenHermes-Qwen1.5-1.8B,2,False,True,apache-2.0,
vicgalle/OpenHermes-Gemma-2B,2,False,True,apache-2.0,
vectorzhou/Qwen2.5-1.5B-Instruct-SFT-OpenHermes-2.5-Standard-SFT,2,False,False,,
valine/OpenTolkien,2,False,True,apache-2.0,
vaitech/open-hermes-sd-finetune-erot-story,2,False,True,,
unsloth/qwen2-vl-7b-instruct-unsloth-bnb-4bit,2,False,False,,
unsloth/mistral-small-instruct-2409-bnb-4bit,2,False,False,,
unsloth/mistral-nemo-base-2407-bnb-4bit,2,False,False,,
unsloth/mistral-7b-bnb-4bit,2,False,False,,
unsloth/meta-llama-3.1-8b-instruct-bnb-4bit,2,False,False,,
unsloth/llama-3.2-3b-instruct-unsloth-bnb-4bit,2,False,False,,
unsloth/llama-3.2-1b-instruct-unsloth-bnb-4bit,2,False,False,,
unsloth/gemma-3-4b-pt-unsloth-bnb-4bit,2,False,False,,
roberta-base,2,False,False,,
rana-shahroz/mistral-openorca-openplatypus-alpacagpt4,2,False,True,,
rana-shahroz/mistral-7b-openplatypus,2,False,True,,
rana-shahroz/mistral-7b-openorca20k,2,False,True,,
nicoboss/OpenBuddy-R10528DistillQwen-72B-Preview3-abliterated,2,False,True,,
mychen76/openmixtral-6x7b-v2,2,False,True,apache-2.0,
muzammil-eds/Meta-Llama-3.1-8B-Instruct-OpenOrca-v1,2,False,False,,
mrsteyk/openchatgpt-neox-125m,2,False,True,- creativeml-openrail-m,
mlfoundations-dev/Qwen2.5-7B_OpenThoughts3,2,False,True,other,
mlfoundations-dev/QwQ-32B_openthoughts3_300k,2,False,True,other,
mlfoundations-dev/DeepSeek-R1-Distill-Qwen-7B_OpenThoughts3,2,False,True,other,
mlfoundations-dev/DCFT-OpenThinker-Verified-Llama-3_3-70B-bs-1024,2,False,True,,
mistralai/Mixtral-8x7B-v0.1,2,False,False,,
microsoft/resnet-50,2,False,False,,
mediocredev/open-llama-3b-v2-chat,2,False,True,apache-2.0,
m-a-p/OpenCodeInterpreter-SC2-7B,2,False,True,apache-2.0,
m-a-p/OpenCodeInterpreter-SC2-3B,2,False,True,apache-2.0,
m-a-p/OpenCodeInterpreter-SC2-15B,2,False,True,apache-2.0,
m-a-p/OpenCodeInterpreter-CL-7B,2,False,True,,
m-a-p/OpenCodeInterpreter-CL-34B,2,False,True,apache-2.0,
m-a-p/OpenCodeInterpreter-CL-13B,2,False,True,apache-2.0,
nvidia/Llama-3.1-Nemotron-70B-Instruct-HF,2,False,False,,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,2,False,False,,
oleksiizirka/llama-3-8b-openemis-bot,2,False,True,,
opencsg/opencsg-starcoder-v0.1,2,False,True,bigcode-openrail-m,
openthaigpt/openthaigpt1.5-72b-instruct,2,False,True,other,
openthaigpt/openthaigpt-r1-32b-instruct,2,False,True,other,
openthaigpt/openthaigpt-1.0.0-70b-chat,2,False,True,llama2,
openthaigpt/openthaigpt-1.0.0-13b-chat,2,False,True,llama2,
opensearch-project/opensearch-neural-sparse-encoding-doc-v3-gte,2,False,True,apache-2.0,
openlm-research/open_llama_13b,2,False,True,apache-2.0,
opencsg/opencsg-starcoder2-3b-v0.1,2,False,True,bigcode-openrail-m,
opencsg/opencsg-stable-code-3b-v1,2,False,True,llama2,
openai/clip-vit-base-patch32,2,False,True,,
opencsg/opencsg-CodeLlama-7b-v0.1,2,False,True,llama2,
opencsg/opencsg-CodeLlama-34b-v0.1,2,False,True,llama2,
opencsg/opencsg-CodeLlama-13b-v0.1,2,False,True,llama2,
openbmb/MiniCPM-2B-sft-bf16-llama-format,2,False,True,,
openai/whisper-base,2,False,True,apache-2.0,
openai/clip-vit-large-patch14-336,2,False,True,,
openai/clip-vit-large-patch14,2,False,True,,
OpenLLM-France/Lucie-7B,2,False,True,apache-2.0,
Qwen/Qwen2.5-Coder-0.5B-Instruct,2,False,False,,
OpenBuddy/openbuddy-zero-14b-v22.3-32k,2,False,True,other,
- meta-llama/Llama-2-70b-hf,2,False,False,,
- huizimao/gpt-oss-20b-uncensored-bf16,2,False,False,,
- huihui-ai/Huihui-gpt-oss-20b-BF16-abliterated,2,False,False,,
- grimjim/llama-3-aaditya-OpenBioLLM-8B,2,False,False,,
- gradientai/Llama-3-8B-Instruct-Gradient-1048k,2,False,False,,
- google/siglip2-base-patch16-512,2,False,False,,
- google/gemma-3-1b-it,2,False,False,,
- google/gemma-3-12b-it,2,False,False,,
- google-bert/bert-base-uncased,2,False,False,,
- distilbert/distilbert-base-uncased,2,False,False,,
- deepseek-ai/deepseek-r1-0528-qwen3-8b,2,False,False,,
- deepseek-ai/DeepSeek-V3,2,False,False,,
- codellama/CodeLlama-70b-Python-hf,2,False,False,,
- codellama/CodeLlama-34b-Python-hf,2,False,False,,
- black-forest-labs/FLUX.1-dev,2,False,False,,
- bigscience/bloomz-3b,2,False,False,,
- beomi/Llama-3-Open-Ko-8B-Instruct-preview,2,False,False,,
- aubmindlab/bert-base-arabertv2,2,False,False,,
- internlm/internlm2-7b,2,False,False,,
- meta-llama/Llama-3.2-1B-Instruct,2,False,False,,
- aaditya/OpenBioLLM-Llama3-8B,2,False,False,,
- meta-llama/Llama-3.2-3B-Instruct,2,False,False,,
- openai/whisper-large-v3,2,False,False,,
- openai/gpt-oss-120b,2,False,False,,
- openai-community/roberta-large-openai-detector,2,False,False,,
- openGPT-X/Teuken-7B-base-v0.4,2,False,False,,
- open-thoughts/OpenThinker3-7B,2,False,False,,
- open-r1/Qwen2.5-Math-7B-RoPE-300k,2,False,False,,
- open-r1/OpenR1-Distill-7B,2,False,False,,
- open-r1/OlympicCoder-7B,2,False,False,,
- nvidia/OpenMath-Nemotron-32B,2,False,False,,
- nvidia/OpenMath-Nemotron-14B,2,False,False,,
- nvidia/OpenCodeReasoning-Nemotron-32B-IOI,2,False,False,,
- nvidia/OpenCodeReasoning-Nemotron-32B,2,False,False,,
- nvidia/OpenCodeReasoning-Nemotron-14B,2,False,False,,
- mistralai/Mixtral-8x7B-Instruct-v0.1,2,False,False,,
- mistralai/Mistral-7B-v0.3,2,False,False,,
- meta-llama/Meta-Llama-3.1-8B,2,False,False,,
- meta-llama/Meta-Llama-3-8B,2,False,False,,
- apple/aimv2-large-patch14-224,2,False,False,,
- SimianLuo/LCM_Dreamshaper_v7,2,False,False,,
- openbmb/MiniCPM-o-2_6,2,False,False,,
- OpenGVLab/InternVL3_5-38B-MPO,2,False,False,,
- OpenGVLab/InternVL3_5-241B-A28B-MPO,2,False,False,,
- OpenGVLab/InternVL3_5-1B-MPO,2,False,False,,
- OpenGVLab/InternVL3_5-14B-MPO,2,False,False,,
- OpenGVLab/InternVL3-8B-Instruct,2,False,False,,
- OpenGVLab/InternVL3-78B-Instruct,2,False,False,,
- OpenGVLab/InternVL3-38B-Instruct,2,False,False,,
- OpenGVLab/InternVL3-2B-Instruct,2,False,False,,
- OpenGVLab/InternVL3-1B-Instruct,2,False,False,,
- OpenBuddy/openbuddy-llama3.1-8b-v22.3-131k,2,False,False,,
- OpenBuddy/OpenBuddy-R10528DistillQwen-72B-Preview1,2,False,False,,
- Haozhan72/Openvla-oft-SFT-libero-goal-trajall,2,False,False,,
- EleutherAI/pythia-12b,2,False,False,,
- EleutherAI/gpt-neox-20b,2,False,False,,
- ByteDance-Seed/UI-TARS-7B-DPO,2,False,False,,
- BAAI/bge-reranker-base,2,False,False,,
- BAAI/bge-base-en-v1.5,2,False,False,,
OpenBuddy/openbuddy-yi1.5-9b-v21.1-32k,2,False,True,apache-2.0,
- OpenGVLab/InternVL3_5-30B-A3B-MPO,2,False,False,,
- OpenGVLab/InternVL3_5-8B-MPO,2,False,False,,
- Salesforce/codegen-350M-mono,2,False,False,,
- OpenGVLab/InternViT-6B-224px,2,False,False,,
- Qwen/Qwen3-32B,2,False,False,,
- Qwen/Qwen2.5-VL-3B-Instruct,2,False,False,,
- Qwen/Qwen2.5-Math-7B,2,False,False,,
- Qwen/Qwen2.5-Math-1.5B,2,False,False,,
- Qwen/Qwen2.5-7B,2,False,False,,
- Qwen/Qwen2.5-3B,2,False,False,,
- OpenVoiceOS/pipertts_nl-NL_miro,2,False,False,,
- OpenVoiceOS/pipertts_nl-NL_dii,2,False,False,,
- OpenVoiceOS/phoonnx_ar-SA_miro_espeak,2,False,False,,
- OpenLLM-Ro/RoMistral-7b-Instruct-2025-04-23,2,False,False,,
- OpenLLM-Ro/RoLlama3.1-8b-Instruct-2025-04-23,2,False,False,,
- OpenLLM-Ro/RoLlama3-8b-Instruct-2025-04-23,2,False,False,,
- OpenLLM-Ro/RoLlama2-7b-Instruct-2025-04-23,2,False,False,,
- OpenLLM-Ro/RoGemma2-9b-Instruct-2025-04-23,2,False,False,,
- OpenLLM-Ro/RoGemma-7b-Instruct-2024-10-09,2,False,False,,
- OpenGVLab/InternViT-6B-448px-V1-2,2,False,False,,
- OpenGVLab/InternViT-6B-448px-V1-0,2,False,False,,
- openbmb/MiniCPM-Llama3-V-2_5,2,False,False,,
- OpenPipe/mistral-ft-optimized-1218,2,False,False,,
- openbmb/MiniCPM3-4B,2,False,False,,
OpenBuddy/openbuddy-llama3.1-70b-v22.3-131k,2,False,True,other,
OpenBuddy/openbuddy-llama3.1-70b-v22.1-131k,2,False,True,other,
OpenBuddy/openbuddy-llama3-8b-v21.2-32k,2,False,True,other,
OpenBuddy/openbuddy-deepseek-67b-v24.1-65k,2,False,True,other,
OpenBuddy/openbuddy-deepseek-67b-v18.1-4k,2,False,True,other,
OpenBuddy/openbuddy-deepseek-67b-v15.3-4k,2,False,False,,
OpenBuddy/openbuddy-codellama-70b-v17.1-4k,2,False,False,,
OpenBuddy/OpenBuddy-R10528DistillQwen-14B-v27.2-LongCoTRL,2,False,True,apache-2.0,
OpenBuddy/OpenBuddy-Qwen3-32B-v27.1-NoCoT-QAT-200K,2,False,True,apache-2.0,
OpenBuddy/OpenBuddy-Qwen3-14B-v27.3-NoCoT,2,False,True,apache-2.0,
OpenBuddy/OpenBuddy-MuonQwen3-4B-v27.1,2,False,True,apache-2.0,
OpenBuddy/OpenBuddy-MuonQwen3-4B-v27-Base,2,False,True,apache-2.0,
OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,2,False,True,apache-2.0,
OpenAssistant/llama2-13b-orca-v2-8k-3166,2,False,False,,
Open-Reasoner-Zero/Open-Reasoner-Zero-32B,2,False,True,mit,
O1-OPEN/OpenO1-LLama-8B-v0.1,2,False,True,,
NovaSky-AI/Sky-T1-32B-Preview,2,False,False,,
NovaSky-AI/SWE-Gym-OpenHands-7B-Agent,2,False,True,,
OpenBuddy/openbuddy-llama3.1-70b-v22.2-131k,2,False,True,llama3.1,
OpenBuddy/openbuddy-llama3.1-70b-v23.1-131k,2,False,True,llama3.1,
Norquinal/OpenCAI-8B-V2,2,False,True,cc-by-nc-4.0,
OpenBuddy/openbuddy-llama3.1-70b-v23.2-131k-sftonly,2,False,True,llama3.1,
OpenBuddy/openbuddy-yi1.5-34b-v21.2-32k,2,False,True,apache-2.0,
- openbmb/MiniCPM4-0.5B,2,False,False,,
OpenBuddy/openbuddy-yi1.5-34b-v21.1-131k,2,False,True,apache-2.0,
OpenBuddy/openbuddy-thinker-72b-v25.1-200k,2,False,True,,
OpenBuddy/openbuddy-r1-70b-v25.1,2,False,True,llama3.3,
OpenBuddy/openbuddy-r1-70b-v24.1-131k,2,False,True,llama3.3,
OpenBuddy/openbuddy-r1-67b-v25.1-65k,2,False,False,,
OpenBuddy/openbuddy-mixtral-7bx8-v19.1-32k,2,False,True,apache-2.0,
OpenBuddy/openbuddy-mixtral-7bx8-v17.3-32k,2,False,False,,
OpenBuddy/openbuddy-mixtral-22bx8-preview0-65k,2,False,False,,
OpenBuddy/openbuddy-mistral2-7b-v20.2-32k,2,False,True,apache-2.0,
OpenBuddy/openbuddy-mistral2-7b-v20.1-32k,2,False,True,apache-2.0,
OpenBuddy/openbuddy-mistral-7b-v19.1-4k,2,False,True,apache-2.0,
OpenBuddy/openbuddy-mistral-7b-v18.1-128k,2,False,True,apache-2.0,
OpenBuddy/openbuddy-mistral-22b-v21.1-32k,2,False,True,apache-2.0,
OpenBuddy/openbuddy-llama3.3-70b-v24.3-131k,2,False,True,llama3.3,
OpenBuddy/openbuddy-llama3.2-3b-v23.1-131k,2,False,True,llama3.2,
NousResearch/Llama-2-7b-chat-hf,2,False,False,,
OpenBuddy/openbuddy-mistral-120b-v24.1-131k,2,False,True,,
Norquinal/OpenCAI-7B-V2,2,False,True,cc-by-nc-4.0,
EleutherAI/pythia-70m,2,False,False,,
Darkknight6742/OpenCrystal-12B-Instruct,2,False,False,,
Darkknight535/OpenCrystal-V4-L3-4x8B,2,False,True,,
ChickenMcSwag/opensearch-query-generator-4b,2,False,False,,
ChickenMcSwag/opensearch-query-generator-32b,2,False,False,,
Bhavya077/openchat_3.5_0106_lora_audit_risk_r16_4bit,2,False,True,mit,
BEE-spoke-data/smol_llama-220M-GQA,2,False,False,,
BAAI/bge-reranker-v2-m3,2,False,False,,
AmberYifan/Qwen3-4B-OpenR1Math-MARL,2,False,True,,
- udkai/Turdus,2,False,False,,
- teknium/OpenHermes-2-Mistral-7B,2,False,False,,
- prithivMLmods/Open-R1-Mini-Experimental,2,False,False,,
- prithivMLmods/Llama-3.1-8B-Open-SFT,2,False,False,,
- openvla/openvla-7b,2,False,False,,
- openthaigpt/openthaigpt1.5-14b-instruct,2,False,False,,
Mumamonster/Qwen2.5-1.5B-Open-R1-Distill_medical_4096,2,False,True,,
- opendiffusionai/XLSD-V0.0,2,False,False,,
- opencsg/csg-wukong-smoltalk-chinese,2,False,False,,
Darkknight6742/OpenCrystal-Instruct-128k,2,False,False,,
22h/open-cabrita3b,2,False,True,apache-2.0,
FacebookAI/roberta-large,2,False,False,,
Grogros/Llama-2-7b-hf_ctv-training_kgw_k1_gamma0.25_delta2.0,2,False,False,,
LatitudeGames/Wayfarer-Large-70B-Llama-3.3,2,False,False,,
Langboat/mengzi-bert-base-fin,2,False,False,,
Jsoo/Llama3-beomi-Open-Ko-8B-Instruct-preview-test6,2,False,True,other,
JackCloudman/openhands-lm-32b-v0.1-jackterated,2,False,False,,
Lexic0n/Mistral_7B-Open_Hermes-NSFWV1,2,False,True,apache-2.0,
IDEA-CCNL/Erlangshen-Longformer-110M,2,False,False,,
HuggingFaceTB/SmolLM-135M,2,False,False,,
Lowin/chinese-bigbird-wwm-base-4096,2,False,False,,
Grogros/llama2-7b-hf-unremovable-std0.6-key0,2,False,False,,
Grogros/llama2-7b-RLwatermark,2,False,False,,
Grogros/llama-2-7b-hf-weightsmark-std0.005-key0,2,False,False,,
Grogros/gpt2-kgw-k1-delta2.0-LearnabilityScratch,2,False,False,,
Grogros/dm-llama3.2-1BI-WOHealth-Al4-NH-WO-TV,2,False,False,,
Lumen-Lab/OpenGrok,2,False,True,mit,
Grogros/dm-llama3.2-1BI-OMI-Al4-OWT-TV,2,False,False,,
Grogros/dm-llama3.2-1BI-LucieFr-Al4-OWT-TV,2,False,False,,
ddahlmeier/open_llama_3b_v2_chat_dolly,1,False,True,,
data/OpenELM-1_1B-SFT-2,1,False,False,,
data/OpenELM-1_1B-SFT-1,1,False,False,,
cygu/llama-2-7b-logit-watermark-distill-kgw-k1-gamma0.25-delta2,1,False,False,,
danielhanchen/open_llama_3b_600bt_preview,1,False,True,apache-2.0,
daekeun-ml/Llama-2-ko-OpenOrca-gugugo-13B,1,False,True,llama2,
dacson/Qwen2.5-3B-Open-R1-Distill,1,False,True,,
deepseek-ai/DeepSeek-Prover-V2-7B,1,False,False,,
cyberagent/open-calm-medium,1,False,True,cc-by-sa-4.0,
cyberagent/open-calm-3b,1,False,True,cc-by-sa-4.0,
dddsaty/OPEN_SOLAR_KO_10.7B_DPO_Adapter_Attach,1,False,True,apache-2.0,
digiplay/AingDiffusion9.2,1,False,False,,
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,1,False,False,,
deepseek-ai/deepseek-coder-1.3b-instruct,1,False,False,,
deepseek-ai/deepseek-coder-6.7b-base,1,False,False,,
deepseek-ai/deepseek-coder-7b-instruct-v1.5,1,False,False,,
deepseek-ai/deepseek-llm-7b-chat,1,False,False,,
deepseek-ai/deepseek-math-7b-instruct,1,False,False,,
digiplay/Sweet-mix_v2.2_flat,1,False,False,,
dim/tiny-llama-2T-open-orca-ru-10000-step,1,False,True,,
dim/tiny-llama-2T-open-orca-ru-6300-step,1,False,True,,
distilbert-base-cased,1,False,False,,
cyberagent/calm2-7b-chat,1,False,False,,
distilgpt2,1,False,False,,
distilbert/distilbert-base-uncased-distilled-squad,1,False,False,,
cyberagent/open-calm-1b,1,False,True,cc-by-sa-4.0,
bigcode/starcoderbase-1b,1,False,False,,
colinpannikkat/Open-RS3-Rep,1,False,True,,
cagliostrolab/animagine-xl-3.0,1,False,False,,
asjoberg/openELM-1-1B-instruct-raw,1,False,True,other,
elliotthwang/KimLan-OpenChat_SFT-tw,1,False,True,,
asjoberg/openELM-450B-instruct-raw,1,False,False,,
athirdpath/Llama-3-15b-OpenBioLexi,1,False,True,llama3,
axdhiith/Rocstoriesv2_OpenHermes-2.5-Mistral-7B,1,False,True,,
axolotl-ai-co/gemma-2-9b,1,False,False,,
baaghi124/Llama-2-7B-Chat-OpenOrca,1,False,True,,
beomi/Llama-3-KoEn-8B-Instruct-preview,1,False,False,,
bert-base-multilingual-cased,1,False,False,,
bigscience/bloomz-3b,1,False,False,,
brucewayne0459/OpenBioLLm-Derm,1,False,True,mit,
cagliostrolab/animagine-xl-4.0,1,False,False,,
cockroach54/opensolar-qlora-dpo,1,False,True,apache-2.0,
caisarl76/Mistral-7B-OpenOrca-Guanaco-accu16,1,False,True,llama2,
celestesong/OpenR1-Qwen-7B-SFT-edge-only,1,False,True,,
charlottegl/CantoSent-Llama3-8B-OpenRice-v1,1,False,True,,
charlottegl/CantoSent-Llama3-8B-OpenRice-v2,1,False,True,,
charlottegl/CantoSent-Llama3-8B-OpenRice-v3,1,False,True,,
charlottegl/CantoSent-Qwen-7B-OpenRice-v1,1,False,True,,
charlottegl/CantoSent-Qwen-7B-OpenRice-v2,1,False,True,,
charlottegl/CantoSent-Qwen-7B-OpenRice-v3,1,False,True,,
chgk13/tiny_russian_toxic_bert,1,False,False,,
city02/OpenRP_3187,1,False,True,,
cjsanjay/llama-2-7b-gorilla-open-function_v1,1,False,True,,
eienmojiki/AngelBreed-v4,1,False,False,,
harborwater/open-llama-3b-everythingLM-2048,1,False,True,apache-2.0,
elliotthwang/OpenChat_C-RLFT-tw,1,False,True,,
hdong0/deepseek-Llama-8B-baseline-thin-init,1,False,False,,
google/gemma-3-4b-pt,1,False,False,,
google/gemma-7B,1,False,False,,
google/mt5-small,1,False,False,,
gpt2-xl,1,False,False,,
gyeongmilee/Llama-3-Open-Ko-8B-Instruct-goodday,1,False,False,,
h2oai/h2o-danube-1.8b-base,1,False,False,,
h2oai/h2ogpt-gm-oasst1-en-2048-open-llama-3b,1,False,True,apache-2.0,
harborwater/open-llama-3b-claude-30k,1,False,True,apache-2.0,
harborwater/open-llama-3b-everything-v2,1,False,True,apache-2.0,
hdong0/Qwen2.5-Math-1.5B-baseline-init,1,False,False,,
hdong0/Qwen2.5-Math-1.5B-untied,1,False,False,,
hdong0/deepseek-Qwen2.5-7B-baseline-thin-init,1,False,False,,
google/gemma-2-9b,1,False,False,,
hdong0/deepseek-Qwen2.5-Math-1.5B-baseline-init,1,False,False,,
hongzoh/Yi-6B_Open-Orca,1,False,True,apache-2.0,
hotdogs/open-uka-v1-7B,1,False,True,other,
howardzhou/Qwen2.5-3B-Open-R1-GRPO,1,False,True,,
huihui-ai/Qwen2.5-1.5B-Instruct-abliterated,1,False,False,,
hyeogi/open-llama2-7b-dpo-v0.1,1,False,True,,
hyeogi/open-llama2-7b-v0.1,1,False,True,,
iamanaiart/LCM-absolutereality,1,False,False,,
ibm-granite/granite-3.3-2b-instruct,1,False,False,,
ibm-granite/granite-8b-code-instruct-4k,1,False,False,,
asas-ai/AceGPT-v2-8b-chat,1,False,False,,
google/gemma-3-27b-it,1,False,False,,
google/gemma-1.1-7b-it,1,False,False,,
elliotthwangmsa/KimLan-OpenChat_C-RLFT-tw,1,False,True,,
facebook/wav2vec2-large,1,False,False,,
elliotthwangmsa/Kimlam-OpenChat-tw,1,False,True,,
emilianJR/AnyLORA,1,False,False,,
ericzzz/falcon-rw-1b-instruct-openorca,1,False,True,apache-2.0,
eunicefree03/OpenRP_8461,1,False,True,,
facebook/bart-large-cnn,1,False,False,,
facebook/bart-large-mnli,1,False,False,,
facebook/musicgen-medium,1,False,False,,
facebook/nllb-200-distilled-600M,1,False,False,,
facebook/opt-1.3b,1,False,False,,
facebook/w2v-bert-2.0,1,False,False,,
facebook/wav2vec2-conformer-rope-large,1,False,False,,
fakezeta/DeepSeek-R1-Distill-Llama-8B-openvino,1,False,False,,
google/gemma-1.1-2b-it,1,False,False,,
fakezeta/amoral-Qwen3-4B,1,False,False,,
fluently/Fluently-v4-LCM,1,False,False,,
fnlp/bart-base-chinese,1,False,False,,
foamliu/Xmodel2-1.2B-Open-R1-GRPO,1,False,True,,
foodpro3/Llama-3-Open-Ko-8B-Instruct-rheology,1,False,False,,
freecs/ThetaWave-7B-v0.1,1,False,False,,
